Date,Symbol,Open,High,Low,Close,Volume,,,
14-01-2016,NESTLEIND,5460,5630.2,5432,5616.15,34830,,,
15-01-2016,NESTLEIND,5600,5630,5572.05,5597.7,27017,,,
18-01-2016,NESTLEIND,5597.7,5600,5400,5436,21414,,,
19-01-2016,NESTLEIND,5444.95,5494,5390,5428.8,21347,,,
20-01-2016,NESTLEIND,5417.8,5525,5375,5485.6,14685,,,
21-01-2016,NESTLEIND,5460,5492,5404.6,5429.85,79144,,,
22-01-2016,NESTLEIND,5490,5512.4,5431.65,5447.6,24884,,,
25-01-2016,NESTLEIND,5460,5512,5448,5461.35,26417,,,
27-01-2016,NESTLEIND,5494.55,5494.55,5451.1,5487.7,59544,,,
28-01-2016,NESTLEIND,5480,5490,5450,5468.95,40287,,,
29-01-2016,NESTLEIND,5488.95,5500,5469,5488,50118,,,
01-02-2016,NESTLEIND,5575,5575,5420.85,5448.95,19318,,,
02-02-2016,NESTLEIND,5480,5503.9,5420,5457.35,41682,,,
03-02-2016,NESTLEIND,5457.35,5457.35,5400,5408.35,31939,,,
04-02-2016,NESTLEIND,5425,5492.95,5425,5485.3,19439,,,
05-02-2016,NESTLEIND,5470,5550,5385,5421.5,30883,,,
08-02-2016,NESTLEIND,5469.95,5490,5401.95,5413,21474,,,
09-02-2016,NESTLEIND,5444,5459.85,5391.25,5419.25,24994,,,
10-02-2016,NESTLEIND,5439,5449,5279.4,5297.6,46842,,,
11-02-2016,NESTLEIND,5323.95,5323.95,5190,5217.05,58313,,,
12-02-2016,NESTLEIND,5230,5268.65,5001.05,5056.05,37439,,,
15-02-2016,NESTLEIND,5058,5149,5019.95,5057.75,66272,,,
16-02-2016,NESTLEIND,5115,5115,5030,5049.8,49811,,,
17-02-2016,NESTLEIND,5090,5100,5034,5072.7,72280,,,
18-02-2016,NESTLEIND,5095,5205,5060,5182.85,26633,,,
19-02-2016,NESTLEIND,5206.95,5240,5175.1,5209.7,12939,,,
22-02-2016,NESTLEIND,5208,5298,5162.15,5279.35,85293,,,
23-02-2016,NESTLEIND,5309.95,5309.95,5180,5192.25,21387,,,
24-02-2016,NESTLEIND,5185,5204.9,5135,5199.4,11843,,,
25-02-2016,NESTLEIND,5199.4,5200,5090.95,5142.9,31388,,,
26-02-2016,NESTLEIND,5190,5190,5101,5111.2,36011,,,
29-02-2016,NESTLEIND,5144.9,5144.9,4981,5008,52942,,,
01-03-2016,NESTLEIND,5050,5117.25,5000.55,5052.25,41530,,,
02-03-2016,NESTLEIND,5080,5105,5045,5078.2,29138,,,
03-03-2016,NESTLEIND,5110,5243,5080,5217.75,33110,,,
04-03-2016,NESTLEIND,5218,5325.05,5166,5285.25,26291,,,
08-03-2016,NESTLEIND,5300,5429,5276.1,5320.8,53547,,,
09-03-2016,NESTLEIND,5275.3,5307.45,5182,5209.8,47123,,,
10-03-2016,NESTLEIND,5223,5241.65,5106.35,5177.8,63711,,,
11-03-2016,NESTLEIND,5189.95,5249.9,5100,5163.15,35312,,,
14-03-2016,NESTLEIND,5173,5173,5090,5103.1,61213,,,
15-03-2016,NESTLEIND,5117.4,5117.4,5040.8,5053.75,99413,,,
16-03-2016,NESTLEIND,5054.9,5059.95,5005,5011.75,91850,,,
17-03-2016,NESTLEIND,5040,5114.7,5030.05,5096.85,34979,,,
18-03-2016,NESTLEIND,5097.3,5260,5043,5186.25,51696,,,
21-03-2016,NESTLEIND,5200,5250,5200,5231.55,52834,,,
22-03-2016,NESTLEIND,5250,5349,5155,5260.35,46192,,,
23-03-2016,NESTLEIND,5311.1,5340,5210,5253.15,107792,,,
28-03-2016,NESTLEIND,5299,5375,5282.55,5353.5,69661,,,
29-03-2016,NESTLEIND,5340,5390,5310,5335.9,15640,,,
30-03-2016,NESTLEIND,5354.8,5501.65,5354.8,5479.8,47816,,,
31-03-2016,NESTLEIND,5445.05,5849,5400,5757.35,72171,,,
01-04-2016,NESTLEIND,5690,5749,5558.05,5638.2,37393,,,
04-04-2016,NESTLEIND,5630,5724.95,5607,5683.55,21694,,,
05-04-2016,NESTLEIND,5632,5777,5632,5738.95,31231,,,
06-04-2016,NESTLEIND,5738,5749.05,5704,5724.15,30696,,,
07-04-2016,NESTLEIND,5799.45,5950.05,5748,5888.55,39466,,,
08-04-2016,NESTLEIND,5924.95,6006,5851,5975.65,22133,,,
11-04-2016,NESTLEIND,5980,6008.95,5855.4,5870.75,25180,,,
12-04-2016,NESTLEIND,6099,6185.05,6050.55,6147.8,62801,,,
13-04-2016,NESTLEIND,6157,6175,6021.1,6116.5,32898,,,
18-04-2016,NESTLEIND,6120,6246.75,6057,6134.6,47449,,,
20-04-2016,NESTLEIND,6180,6196,6002,6036,43665,,,
21-04-2016,NESTLEIND,6036,6050,5947,5966.85,75844,,,
22-04-2016,NESTLEIND,5960,6039.6,5960,5969.75,15566,,,
25-04-2016,NESTLEIND,5970,6025.15,5850,5881.65,60089,,,
26-04-2016,NESTLEIND,5894.6,5899.9,5805,5830.65,70732,,,
27-04-2016,NESTLEIND,5830.65,5965.05,5802.6,5885.85,18309,,,
28-04-2016,NESTLEIND,5878,5954.9,5755,5908.05,39851,,,
29-04-2016,NESTLEIND,5930,5930,5703.05,5725.45,34469,,,
02-05-2016,NESTLEIND,5739.95,5800,5712.35,5754.25,20305,,,
03-05-2016,NESTLEIND,5769.95,5794,5575,5591.6,34263,,,
04-05-2016,NESTLEIND,5592.1,5649.4,5512.3,5542.25,23847,,,
05-05-2016,NESTLEIND,5551,5569.95,5500.1,5540.85,24819,,,
06-05-2016,NESTLEIND,5545,5640,5531.2,5610.9,51851,,,
09-05-2016,NESTLEIND,5610.9,5684,5482.05,5509.55,35654,,,
10-05-2016,NESTLEIND,5521.35,5560.6,5505.85,5520.4,59945,,,
11-05-2016,NESTLEIND,5520,5616.05,5496.2,5601.65,17803,,,
12-05-2016,NESTLEIND,5624,5731,5613.05,5710.3,25891,,,
13-05-2016,NESTLEIND,5695.05,6160,5691,6121.65,196377,,,
16-05-2016,NESTLEIND,6100,6348,6004,6284.45,79610,,,
17-05-2016,NESTLEIND,6280,6285,6152,6219.6,74498,,,
18-05-2016,NESTLEIND,6160.4,6234.9,6122.65,6200.15,19838,,,
19-05-2016,NESTLEIND,6190.1,6200,6060,6092,17051,,,
20-05-2016,NESTLEIND,6099,6170.05,5885.95,6005.7,40528,,,
23-05-2016,NESTLEIND,6003,6048.8,5933,5966.55,17554,,,
24-05-2016,NESTLEIND,5997.85,6084.85,5954.1,6003.9,59051,,,
25-05-2016,NESTLEIND,6009.95,6169.1,6006.05,6145.85,28959,,,
26-05-2016,NESTLEIND,5800,6197,5800,6142,33253,,,
27-05-2016,NESTLEIND,6135,6240,6120.05,6173.95,32211,,,
30-05-2016,NESTLEIND,6180,6359,6174,6307.95,34258,,,
31-05-2016,NESTLEIND,6280,6354.85,6002,6097.35,75860,,,
01-06-2016,NESTLEIND,6116,6449,6109.05,6390.8,63791,,,
02-06-2016,NESTLEIND,6348.9,6390.1,6256,6302.05,72774,,,
03-06-2016,NESTLEIND,6375,6375,6265,6305.2,35337,,,
06-06-2016,NESTLEIND,6275.3,6705,6156.15,6479.4,75989,,,
07-06-2016,NESTLEIND,6520,6699,6374.1,6450.25,64157,,,
08-06-2016,NESTLEIND,6473.9,6541.65,6381.1,6480.9,26412,,,
09-06-2016,NESTLEIND,6476,6545,6400,6431.05,16224,,,
10-06-2016,NESTLEIND,6453.3,6600,6433,6544.15,27431,,,
13-06-2016,NESTLEIND,6475,6589,6454.35,6538,28530,,,
14-06-2016,NESTLEIND,6525,6599,6525,6589.05,17846,,,
15-06-2016,NESTLEIND,6570,6591.9,6456.15,6492.1,31345,,,
16-06-2016,NESTLEIND,6492,6555,6470,6490.75,33083,,,
17-06-2016,NESTLEIND,6500,6550,6438.05,6464.2,22197,,,
20-06-2016,NESTLEIND,6444,6599,6443.1,6548.15,29420,,,
21-06-2016,NESTLEIND,6562,6599.45,6482.3,6537.4,18216,,,
22-06-2016,NESTLEIND,6540,6555,6450,6489.55,20002,,,
23-06-2016,NESTLEIND,6513,6533,6401,6431.75,26171,,,
24-06-2016,NESTLEIND,6306.25,6526.6,6200,6496.5,21109,,,
27-06-2016,NESTLEIND,6400,6534.5,6400,6447.8,17117,,,
28-06-2016,NESTLEIND,6449,6505.95,6449,6493.8,41820,,,
29-06-2016,NESTLEIND,6484,6500,6422.35,6444.55,12424,,,
30-06-2016,NESTLEIND,6444.4,6545,6444.4,6492.35,125414,,,
01-07-2016,NESTLEIND,6514.9,6540,6456.15,6509.7,22119,,,
04-07-2016,NESTLEIND,6499,6560,6496.5,6528,15027,,,
05-07-2016,NESTLEIND,6502,6549.7,6502,6532.9,20359,,,
07-07-2016,NESTLEIND,6510,6550,6480,6511.3,11999,,,
08-07-2016,NESTLEIND,6510,6539.75,6390,6412.15,37875,,,
11-07-2016,NESTLEIND,6449.5,6506.05,6416.8,6487.2,43840,,,
12-07-2016,NESTLEIND,6487,6498,6421,6427.25,32864,,,
13-07-2016,NESTLEIND,6454.95,6592.8,6454,6581.2,83086,,,
14-07-2016,NESTLEIND,6575.05,6590,6530,6567,23764,,,
15-07-2016,NESTLEIND,6575,6666.6,6560.95,6632.95,44875,,,
18-07-2016,NESTLEIND,6633,6664.9,6560,6618.65,39417,,,
19-07-2016,NESTLEIND,6611.15,6690.05,6571,6642.7,45611,,,
20-07-2016,NESTLEIND,6625,6695,6625,6674.3,37115,,,
21-07-2016,NESTLEIND,6674,6899.7,6674,6867.7,33795,,,
22-07-2016,NESTLEIND,6877.05,7134,6877.05,7078.35,71345,,,
25-07-2016,NESTLEIND,7070,7169.95,6991,7126.5,30950,,,
26-07-2016,NESTLEIND,7119.9,7209.9,7065,7164.15,24699,,,
27-07-2016,NESTLEIND,7141,7160.2,7044.05,7076.35,27120,,,
28-07-2016,NESTLEIND,7099.95,7300,7082.25,7237.3,58771,,,
29-07-2016,NESTLEIND,7264,7369,7011.15,7188.35,58090,,,
01-08-2016,NESTLEIND,7172,7215.15,6875.85,6951.95,76085,,,
02-08-2016,NESTLEIND,6955,7059.9,6810,6833.5,33594,,,
03-08-2016,NESTLEIND,6828,6979,6742,6776.65,20610,,,
04-08-2016,NESTLEIND,6790,6890.3,6750,6805.2,16549,,,
05-08-2016,NESTLEIND,6840,6892,6820,6838.05,21689,,,
08-08-2016,NESTLEIND,6891,6905,6780,6854.9,27211,,,
09-08-2016,NESTLEIND,6866,6915,6800,6892.3,17856,,,
10-08-2016,NESTLEIND,6894,6951,6810,6844.7,18752,,,
11-08-2016,NESTLEIND,6850,6875,6790,6849.05,16926,,,
12-08-2016,NESTLEIND,6882,6975,6830,6894.8,25880,,,
16-08-2016,NESTLEIND,6890,6890,6712.2,6749.25,27240,,,
17-08-2016,NESTLEIND,6788.9,6810,6670,6694.45,28667,,,
18-08-2016,NESTLEIND,6745,6769.6,6660,6697,13803,,,
19-08-2016,NESTLEIND,6700,6759.8,6700,6727.35,7145,,,
22-08-2016,NESTLEIND,6725,6808,6711.4,6785.35,31457,,,
23-08-2016,NESTLEIND,6830,6848.6,6790,6810.9,28773,,,
24-08-2016,NESTLEIND,6815,6863,6745.05,6818.2,32290,,,
25-08-2016,NESTLEIND,6819,6850,6808.9,6829.85,26445,,,
26-08-2016,NESTLEIND,6848,6860.25,6809.7,6831.25,19970,,,
29-08-2016,NESTLEIND,6849,6849,6721.45,6751.4,42107,,,
30-08-2016,NESTLEIND,6750,6776.25,6655,6687.55,20441,,,
31-08-2016,NESTLEIND,6688,6725,6470,6525.55,62266,,,
01-09-2016,NESTLEIND,6525,6625,6460.3,6488.65,26058,,,
02-09-2016,NESTLEIND,6528,6528,6425,6439.65,14379,,,
06-09-2016,NESTLEIND,6478,6590,6446.95,6565.15,30795,,,
07-09-2016,NESTLEIND,6581,6600,6437,6461.8,53353,,,
08-09-2016,NESTLEIND,6450,6498,6413,6431.8,15720,,,
09-09-2016,NESTLEIND,6435,6539,6400,6507.9,25820,,,
12-09-2016,NESTLEIND,6495,6495,6400,6431.2,17135,,,
14-09-2016,NESTLEIND,6447.8,6501,6200,6344.45,52642,,,
15-09-2016,NESTLEIND,6290,6358.75,6245.9,6301.4,83601,,,
16-09-2016,NESTLEIND,6330,6467.95,6308,6407,43872,,,
19-09-2016,NESTLEIND,6407,6450,6301,6337.45,52913,,,
20-09-2016,NESTLEIND,6349,6376.1,6323.5,6339.95,21526,,,
21-09-2016,NESTLEIND,6370,6370,6270,6313.05,31447,,,
22-09-2016,NESTLEIND,6353.3,6518,6313,6450.3,34213,,,
23-09-2016,NESTLEIND,6505,6537,6402.5,6494.6,53448,,,
26-09-2016,NESTLEIND,6509,6525,6401,6504.25,24552,,,
27-09-2016,NESTLEIND,6499,6510,6412.1,6488.25,23621,,,
28-09-2016,NESTLEIND,6491,6506.25,6424.55,6452.55,19022,,,
29-09-2016,NESTLEIND,6470,6525,6225.4,6353.2,34583,,,
30-09-2016,NESTLEIND,6353.2,6500,6315.9,6432.85,64898,,,
03-10-2016,NESTLEIND,6432.9,6650,6432.9,6621.9,30768,,,
04-10-2016,NESTLEIND,6650,6700,6594.1,6680.95,24219,,,
05-10-2016,NESTLEIND,6685,6800,6614.1,6775.55,17108,,,
06-10-2016,NESTLEIND,6775,6814.9,6668.05,6723.55,13191,,,
07-10-2016,NESTLEIND,6746,6746,6655.4,6727.85,6414,,,
10-10-2016,NESTLEIND,6702,6785,6603,6632.6,7682,,,
13-10-2016,NESTLEIND,6630,6649,6525,6542.9,24056,,,
14-10-2016,NESTLEIND,6542.9,6925,6532.05,6877.25,40793,,,
17-10-2016,NESTLEIND,6831.4,6845,6699.65,6758.1,13164,,,
18-10-2016,NESTLEIND,6798.75,6900,6651,6873.9,25218,,,
19-10-2016,NESTLEIND,6800.6,6859,6760,6792.55,24013,,,
20-10-2016,NESTLEIND,6804.5,6920,6738.9,6842.8,47801,,,
21-10-2016,NESTLEIND,6830,6895,6780.9,6869.1,11703,,,
24-10-2016,NESTLEIND,6848,6900,6812.15,6853.35,9235,,,
25-10-2016,NESTLEIND,6825,6865.8,6777,6793.95,77752,,,
26-10-2016,NESTLEIND,6759,6839.95,6740,6825.4,41678,,,
27-10-2016,NESTLEIND,6839.9,6997.2,6760,6936.95,16940,,,
28-10-2016,NESTLEIND,6937,7000,6850.85,6985.75,24595,,,
30-10-2016,NESTLEIND,7025,7050,6900,6940.4,7275,,,
01-11-2016,NESTLEIND,6925,6960.75,6706.3,6794.35,33213,,,
02-11-2016,NESTLEIND,6790,6790,6670.05,6759.15,18067,,,
03-11-2016,NESTLEIND,6740.05,6795,6666,6717.75,16866,,,
04-11-2016,NESTLEIND,6717.8,6776,6618,6654.05,17717,,,
07-11-2016,NESTLEIND,6660.1,6750,6355,6458.05,23558,,,
08-11-2016,NESTLEIND,6462,6508.95,6410,6451.7,12853,,,
09-11-2016,NESTLEIND,6139,6459.9,5656.05,6387.9,40371,,,
10-11-2016,NESTLEIND,6450,6543.3,6401,6420.1,19694,,,
11-11-2016,NESTLEIND,6488,6488,6163,6255.25,44257,,,
15-11-2016,NESTLEIND,6260,6294.9,5911.55,5957.65,106163,,,
16-11-2016,NESTLEIND,5999,6080.05,5950,5965.6,174386,,,
17-11-2016,NESTLEIND,6029,6029,5933,5958,61210,,,
18-11-2016,NESTLEIND,5960,5980,5851,5881.7,61184,,,
21-11-2016,NESTLEIND,5895,5947,5830,5868.05,28878,,,
22-11-2016,NESTLEIND,5899.6,5940.5,5850,5893.95,61482,,,
23-11-2016,NESTLEIND,5894,6000,5870,5915.85,134376,,,
24-11-2016,NESTLEIND,5867.5,6252.05,5867.5,6123.45,27087,,,
25-11-2016,NESTLEIND,6123.45,6200,6112.2,6159.25,63475,,,
28-11-2016,NESTLEIND,6158.25,6310,6124,6288.9,14540,,,
29-11-2016,NESTLEIND,6300,6519.8,6226.25,6289,79429,,,
30-11-2016,NESTLEIND,6290,6400,6252,6289.7,43873,,,
01-12-2016,NESTLEIND,6243,6325.95,6212.6,6284.05,39345,,,
02-12-2016,NESTLEIND,6272,6272,6211.35,6230.95,63016,,,
05-12-2016,NESTLEIND,6275,6365.4,6125,6229,21148,,,
06-12-2016,NESTLEIND,6244.5,6299.8,6190.75,6265.9,23625,,,
07-12-2016,NESTLEIND,6278.8,6336,6245,6281.95,16091,,,
08-12-2016,NESTLEIND,6285,6375,6281.1,6330.7,19252,,,
09-12-2016,NESTLEIND,6330,6392.7,6265,6352.35,15619,,,
12-12-2016,NESTLEIND,6306.3,6332.85,6264,6313.7,8112,,,
13-12-2016,NESTLEIND,6331,6339.9,6300,6329.55,29190,,,
14-12-2016,NESTLEIND,6333.4,6356,6190,6235.15,20092,,,
15-12-2016,NESTLEIND,6200,6270.95,6134.05,6176.75,23653,,,
16-12-2016,NESTLEIND,6223.3,6226.95,5912.05,6115.2,49759,,,
19-12-2016,NESTLEIND,6139,6139,5975,6030.75,28248,,,
20-12-2016,NESTLEIND,6050,6074,5900,5917.95,19716,,,
21-12-2016,NESTLEIND,5916,5949.55,5820,5846.45,53140,,,
22-12-2016,NESTLEIND,5849,5849,5750,5767.85,46891,,,
23-12-2016,NESTLEIND,5760,5935.05,5746,5803.6,53313,,,
26-12-2016,NESTLEIND,5810,5856,5750,5838,8203,,,
27-12-2016,NESTLEIND,5835,5913.95,5799,5877.55,25155,,,
28-12-2016,NESTLEIND,5869.95,5931.1,5840.3,5897.65,36511,,,
29-12-2016,NESTLEIND,5865,6029.95,5865,5974.3,36337,,,
30-12-2016,NESTLEIND,5959.95,6048.4,5902.05,6028.35,16658,,,
02-01-2017,NESTLEIND,6030,6081.05,5939.95,5974.4,16376,,,
03-01-2017,NESTLEIND,5975.1,6069.95,5975.1,6027.4,13996,,,
04-01-2017,NESTLEIND,6040,6049.85,5851,5890.15,44184,,,
05-01-2017,NESTLEIND,5939.9,5965,5830.05,5921.8,49983,,,
06-01-2017,NESTLEIND,5916.15,5959,5890,5929.85,10929,,,
09-01-2017,NESTLEIND,5960,5980,5891,5910.85,5231,,,
10-01-2017,NESTLEIND,5940,5945,5856.15,5905.75,13422,,,
11-01-2017,NESTLEIND,5912.1,5940,5877,5914.8,26136,,,
12-01-2017,NESTLEIND,5900,5935,5833,5855,50031,,,
13-01-2017,NESTLEIND,5877,5915,5859,5899.3,20629,,,
16-01-2017,NESTLEIND,5910.05,5915,5870.9,5883.45,5009,,,
17-01-2017,NESTLEIND,5882.95,5914.5,5851.05,5895.8,10304,,,
18-01-2017,NESTLEIND,5885.15,5950,5872,5918.25,44155,,,
19-01-2017,NESTLEIND,5918.25,5939,5886,5911.45,31506,,,
20-01-2017,NESTLEIND,5905,5910.1,5871,5899.8,229261,,,
23-01-2017,NESTLEIND,5854.05,5940.05,5854.05,5924.05,19862,,,
24-01-2017,NESTLEIND,5915.2,5999,5881.65,5957.75,18514,,,
25-01-2017,NESTLEIND,5979.95,5993,5920,5965.95,76075,,,
27-01-2017,NESTLEIND,5975,6005,5851,5914.2,35907,,,
30-01-2017,NESTLEIND,5966.2,5975,5880,5899.5,41985,,,
31-01-2017,NESTLEIND,5882,5920,5828,5851.85,227693,,,
01-02-2017,NESTLEIND,5898,5935,5834.75,5912.45,18509,,,
02-02-2017,NESTLEIND,5934,6030,5885,5994.3,28641,,,
03-02-2017,NESTLEIND,5999.8,6145,5971,6088.5,25689,,,
06-02-2017,NESTLEIND,6085,6346,6085,6305.5,30113,,,
07-02-2017,NESTLEIND,6300,6350,6075,6128.25,35284,,,
08-02-2017,NESTLEIND,6194.95,6210,6140,6193.1,34358,,,
09-02-2017,NESTLEIND,6138,6220,6138,6196.7,54513,,,
10-02-2017,NESTLEIND,6195,6200,6090.6,6178.2,35678,,,
13-02-2017,NESTLEIND,6160.05,6210,6160.05,6200.15,65600,,,
14-02-2017,NESTLEIND,6200.05,6205,6115.05,6193.1,16393,,,
15-02-2017,NESTLEIND,6193.1,6275.35,6141.1,6169.35,20218,,,
16-02-2017,NESTLEIND,6098,6250,5962.35,6207.8,66496,,,
17-02-2017,NESTLEIND,6201,6267,6125,6240.5,31485,,,
20-02-2017,NESTLEIND,6155,6290,6155,6284.1,38912,,,
21-02-2017,NESTLEIND,6279,6450,6221.2,6376.5,45913,,,
22-02-2017,NESTLEIND,6400,6430,6333.5,6397.8,15382,,,
23-02-2017,NESTLEIND,6375.05,6415,6306.6,6381.85,15034,,,
27-02-2017,NESTLEIND,6398.9,6420,6310,6339.7,14282,,,
28-02-2017,NESTLEIND,6343.4,6394.75,6230,6254.25,32595,,,
01-03-2017,NESTLEIND,6235.15,6324,6233,6250.4,9522,,,
02-03-2017,NESTLEIND,6260,6300,6148,6197.6,25500,,,
03-03-2017,NESTLEIND,6190.15,6235,6164.3,6189.55,31558,,,
06-03-2017,NESTLEIND,6165.1,6300,6165.1,6272.7,9980,,,
07-03-2017,NESTLEIND,6275.1,6384.15,6190,6319.05,85668,,,
08-03-2017,NESTLEIND,6306.15,6372.1,6262.85,6346.4,12586,,,
09-03-2017,NESTLEIND,6365,6365,6180,6210.8,24732,,,
10-03-2017,NESTLEIND,6269.9,6269.9,6110,6131.75,19988,,,
14-03-2017,NESTLEIND,6248,6248,6091.2,6119.4,28535,,,
15-03-2017,NESTLEIND,6150,6160.95,6089,6104.95,46677,,,
16-03-2017,NESTLEIND,6145,6160,6100,6150.4,44325,,,
17-03-2017,NESTLEIND,6155.05,6249,6145,6222.1,51300,,,
20-03-2017,NESTLEIND,6249,6300,6210,6296.8,32611,,,
21-03-2017,NESTLEIND,6300,6345.95,6255,6335.2,33563,,,
22-03-2017,NESTLEIND,6301,6356.6,6254.9,6341.6,30771,,,
23-03-2017,NESTLEIND,6316,6352.5,6281.2,6338.2,50703,,,
24-03-2017,NESTLEIND,6326.9,6380,6279.45,6352.55,22772,,,
27-03-2017,NESTLEIND,6383,6499,6311,6463.35,18957,,,
28-03-2017,NESTLEIND,6463.35,6540,6402.4,6501.5,19821,,,
29-03-2017,NESTLEIND,6510,6525,6420,6493.2,64216,,,
30-03-2017,NESTLEIND,6493.2,6639.35,6464.95,6605.2,63730,,,
31-03-2017,NESTLEIND,6600,6720,6557.5,6680.65,41843,,,
03-04-2017,NESTLEIND,6612.05,6666,6560.35,6578.55,11510,,,
05-04-2017,NESTLEIND,6551,6650,6551,6628.05,22845,,,
06-04-2017,NESTLEIND,6600,6650,6596,6616.8,24871,,,
07-04-2017,NESTLEIND,6606,6644,6594,6619.7,24490,,,
10-04-2017,NESTLEIND,6624,6654,6537.2,6628.5,24268,,,
11-04-2017,NESTLEIND,6628.5,6628.55,6537.65,6559.25,15965,,,
12-04-2017,NESTLEIND,6573.95,6600,6415,6518.7,27166,,,
13-04-2017,NESTLEIND,6560,6560,6403.1,6438.25,22923,,,
17-04-2017,NESTLEIND,6489,6489,6300,6312.05,18421,,,
18-04-2017,NESTLEIND,6326,6371,6312.25,6337.8,36733,,,
19-04-2017,NESTLEIND,6315,6344,6280,6298.55,14258,,,
20-04-2017,NESTLEIND,6370.1,6388.95,6300,6339.75,14709,,,
21-04-2017,NESTLEIND,6350,6371,6303,6353.7,11992,,,
24-04-2017,NESTLEIND,6353.7,6355.75,6267.75,6287.8,22792,,,
25-04-2017,NESTLEIND,6300,6364,6290,6323.1,43876,,,
26-04-2017,NESTLEIND,6310,6444,6310,6424.3,19546,,,
27-04-2017,NESTLEIND,6449,6730,6427.75,6702.15,65906,,,
28-04-2017,NESTLEIND,6700,6785.9,6670.2,6697.75,52935,,,
02-05-2017,NESTLEIND,6723.9,6746.85,6683.05,6715.05,37803,,,
03-05-2017,NESTLEIND,6725,6735,6690,6715.55,23900,,,
04-05-2017,NESTLEIND,6690,6755,6690,6735.5,18029,,,
05-05-2017,NESTLEIND,6735,6749.9,6668.05,6726.45,23426,,,
08-05-2017,NESTLEIND,6702,6748,6632.1,6709.15,17322,,,
09-05-2017,NESTLEIND,6709.15,6724.9,6678.4,6704.8,10751,,,
10-05-2017,NESTLEIND,6711.65,7000,6700.05,6920.35,100390,,,
11-05-2017,NESTLEIND,6978,6984.5,6831.2,6856.55,23533,,,
12-05-2017,NESTLEIND,6857.05,6898.95,6780.6,6821.4,86982,,,
15-05-2017,NESTLEIND,6721,6750.95,6582,6609.8,75940,,,
16-05-2017,NESTLEIND,6616,6631.95,6450,6479.2,49015,,,
17-05-2017,NESTLEIND,6500,6575,6498.95,6557.6,26258,,,
18-05-2017,NESTLEIND,6510.05,6584,6504,6529.45,58301,,,
19-05-2017,NESTLEIND,6559,6608.6,6462.95,6534.05,29045,,,
22-05-2017,NESTLEIND,6511,6644.9,6511,6595.85,23406,,,
23-05-2017,NESTLEIND,6595.85,6687.4,6506.65,6584.5,48490,,,
24-05-2017,NESTLEIND,6591.2,6591.2,6490,6527.05,55967,,,
25-05-2017,NESTLEIND,6555,6580,6470,6498.45,49980,,,
26-05-2017,NESTLEIND,6549,6739.2,6526.3,6648.55,91240,,,
29-05-2017,NESTLEIND,6611,6671.05,6582.05,6617.35,57795,,,
30-05-2017,NESTLEIND,6601.7,6654.45,6570.1,6600.8,10564,,,
31-05-2017,NESTLEIND,6607.55,6690.3,6607.55,6645.1,81114,,,
01-06-2017,NESTLEIND,6642,6646.15,6546,6605.85,20315,,,
02-06-2017,NESTLEIND,6616,6691.05,6609.95,6648.6,29991,,,
05-06-2017,NESTLEIND,6679,6798,6635.2,6714.2,34741,,,
06-06-2017,NESTLEIND,6720,6750,6609.7,6677.2,18460,,,
07-06-2017,NESTLEIND,6670,6720,6635.55,6669.8,32691,,,
08-06-2017,NESTLEIND,6669,6704.9,6611,6651.85,32379,,,
09-06-2017,NESTLEIND,6652,6710,6629.7,6667.5,24558,,,
12-06-2017,NESTLEIND,6679.9,6708.25,6629.4,6660.15,31121,,,
13-06-2017,NESTLEIND,6665,6709,6640,6690.1,14818,,,
14-06-2017,NESTLEIND,6690,6709.2,6650.35,6684.35,41363,,,
15-06-2017,NESTLEIND,6697.9,6704.95,6666.25,6687.35,40371,,,
16-06-2017,NESTLEIND,6693.9,6820,6676.25,6759.75,35730,,,
19-06-2017,NESTLEIND,6781,6850,6684.95,6738.35,30864,,,
20-06-2017,NESTLEIND,6710,6745,6680.6,6698.95,20081,,,
21-06-2017,NESTLEIND,6670,6780.25,6620.6,6759.45,34599,,,
22-06-2017,NESTLEIND,6759,6837,6725.25,6779.55,30288,,,
23-06-2017,NESTLEIND,6752,6780,6611.05,6639.65,30670,,,
27-06-2017,NESTLEIND,6651,6663,6530,6599.95,32822,,,
28-06-2017,NESTLEIND,6630.1,6660,6607.15,6648.6,16831,,,
29-06-2017,NESTLEIND,6655,6780,6651.05,6748.7,32869,,,
30-06-2017,NESTLEIND,6705.05,6779,6666.05,6736.8,58484,,,
03-07-2017,NESTLEIND,6746.5,6830,6674.95,6738.4,74048,,,
04-07-2017,NESTLEIND,6795,6865,6745.85,6846.7,51575,,,
05-07-2017,NESTLEIND,6831,6989,6831,6908.35,47661,,,
06-07-2017,NESTLEIND,6912,6980,6898.4,6918,24812,,,
07-07-2017,NESTLEIND,6918,6958,6858,6870.05,22470,,,
10-07-2017,NESTLEIND,6900.05,6900.05,6778,6805.5,8777,,,
11-07-2017,NESTLEIND,6870,6870,6716,6778.45,34715,,,
12-07-2017,NESTLEIND,6844,6844,6760.05,6822.1,29412,,,
13-07-2017,NESTLEIND,6878,6890,6767.05,6785.8,60187,,,
14-07-2017,NESTLEIND,6825,6839.7,6790.5,6810.95,50380,,,
17-07-2017,NESTLEIND,6844.7,6899,6781.85,6878.2,17552,,,
18-07-2017,NESTLEIND,6855,6949,6821,6852.5,41199,,,
19-07-2017,NESTLEIND,6898,6944.9,6862.2,6938.1,29743,,,
