Date,Symbol,Open,High,Low,Close,Volume,,
15-07-2011,ULTRACEMCO,990,1003.45,989.45,998.45,47885,,
18-07-2011,ULTRACEMCO,999.8,1010,992.55,996.85,15110,,
19-07-2011,ULTRACEMCO,992.2,1002.45,991.15,997.1,62705,,
20-07-2011,ULTRACEMCO,990.3,1004,983.3,985.3,114606,,
21-07-2011,ULTRACEMCO,983.05,992.7,966.6,973.1,136704,,
22-07-2011,ULTRACEMCO,982.95,1011.1,974,1003.3,34892,,
25-07-2011,ULTRACEMCO,1004,1009,994.1,1000.2,55364,,
26-07-2011,ULTRACEMCO,1001.7,1006,998.15,1003.55,83901,,
27-07-2011,ULTRACEMCO,1004.05,1033,1001,1027,890845,,
28-07-2011,ULTRACEMCO,1020,1038,1017.35,1026,349612,,
29-07-2011,ULTRACEMCO,1014.95,1037.5,1011,1029.45,97150,,
01-08-2011,ULTRACEMCO,1030,1048,1024.05,1028.85,105480,,
02-08-2011,ULTRACEMCO,1036.4,1041.9,1026,1029.3,22916,,
03-08-2011,ULTRACEMCO,1024.95,1037.3,1024.9,1027.9,246388,,
04-08-2011,ULTRACEMCO,1014.2,1029.8,1014.2,1018.7,563900,,
05-08-2011,ULTRACEMCO,1000,1013.65,985.2,1000.45,44864,,
08-08-2011,ULTRACEMCO,980.25,980.25,948.25,966.2,345486,,
09-08-2011,ULTRACEMCO,956.05,999.85,950.1,987.45,58939,,
10-08-2011,ULTRACEMCO,992.8,1034.95,992.8,1017.2,106189,,
11-08-2011,ULTRACEMCO,1029,1034,1006,1024.95,160135,,
12-08-2011,ULTRACEMCO,1024.95,1032.95,1015.15,1019.95,292746,,
16-08-2011,ULTRACEMCO,1031,1031,1010,1022.7,168744,,
17-08-2011,ULTRACEMCO,1016.5,1025,998,1010.6,261990,,
18-08-2011,ULTRACEMCO,1032,1032,979.05,985.35,249027,,
19-08-2011,ULTRACEMCO,971.6,994.05,971.6,987.95,63880,,
22-08-2011,ULTRACEMCO,992,1031,988,1021.9,244536,,
23-08-2011,ULTRACEMCO,1022,1082.9,1022,1060.6,356587,,
24-08-2011,ULTRACEMCO,1066.05,1085.95,1059.2,1067.65,374429,,
25-08-2011,ULTRACEMCO,1055.15,1079.25,1055.15,1068.2,294550,,
26-08-2011,ULTRACEMCO,1061.35,1073.95,1053.3,1059.55,142205,,
29-08-2011,ULTRACEMCO,1031.05,1079.25,1031,1067.4,187660,,
30-08-2011,ULTRACEMCO,1074,1080.8,1066,1070.2,213573,,
02-09-2011,ULTRACEMCO,1075,1198,1075,1100.05,279434,,
05-09-2011,ULTRACEMCO,1095.65,1126,1090.05,1104.2,83733,,
06-09-2011,ULTRACEMCO,1087,1141.8,1040,1102,171846,,
07-09-2011,ULTRACEMCO,1105.55,1123,1100,1117.15,217231,,
08-09-2011,ULTRACEMCO,1129.85,1129.9,1108.75,1117.7,122799,,
09-09-2011,ULTRACEMCO,1111.65,1119.6,1052.65,1088.95,129276,,
12-09-2011,ULTRACEMCO,1071.55,1118,1071.55,1100.25,217600,,
13-09-2011,ULTRACEMCO,1115.75,1119.8,1102,1112.7,63127,,
14-09-2011,ULTRACEMCO,1118,1123.4,1100,1102.3,32935,,
15-09-2011,ULTRACEMCO,1106.95,1149.75,1102.3,1146.55,329961,,
16-09-2011,ULTRACEMCO,1147,1153.95,1123,1126,201974,,
19-09-2011,ULTRACEMCO,1104.25,1139.9,1104.25,1136.35,88361,,
20-09-2011,ULTRACEMCO,1135,1150,1125,1144.25,175315,,
21-09-2011,ULTRACEMCO,1153.95,1174.45,1145.25,1168.45,102761,,
22-09-2011,ULTRACEMCO,1158,1172.9,1145.2,1155.55,96944,,
23-09-2011,ULTRACEMCO,1125.7,1169,1125.7,1162,119773,,
26-09-2011,ULTRACEMCO,1146,1169.75,1125.1,1137.6,76462,,
27-09-2011,ULTRACEMCO,1142,1144,1128.1,1134.65,112105,,
28-09-2011,ULTRACEMCO,1125.45,1158.7,1125.45,1148.7,289662,,
29-09-2011,ULTRACEMCO,1150,1159.1,1121.25,1137.3,172273,,
30-09-2011,ULTRACEMCO,1165.7,1165.7,1112.75,1141.6,155234,,
03-10-2011,ULTRACEMCO,1128.05,1133.25,1093,1100.55,71714,,
04-10-2011,ULTRACEMCO,1091.3,1117.9,1085.15,1100.5,124457,,
05-10-2011,ULTRACEMCO,1090,1114.85,1090,1106,40853,,
07-10-2011,ULTRACEMCO,1125,1146.4,1084.15,1095.55,184226,,
10-10-2011,ULTRACEMCO,1101.05,1108.8,1073,1085.05,377845,,
11-10-2011,ULTRACEMCO,1095,1095,1065.15,1084.85,94494,,
12-10-2011,ULTRACEMCO,1091.6,1118,1091.6,1110.65,159463,,
13-10-2011,ULTRACEMCO,1110.05,1140,1106.65,1131,128485,,
14-10-2011,ULTRACEMCO,1121.2,1132,1111.15,1125.45,23772,,
17-10-2011,ULTRACEMCO,1130,1134.5,1105,1123.65,27700,,
18-10-2011,ULTRACEMCO,1135,1139.9,1095,1123.95,92116,,
19-10-2011,ULTRACEMCO,1125.05,1129.85,1122,1124,34443,,
20-10-2011,ULTRACEMCO,1139.7,1139.7,1095,1119.05,188426,,
21-10-2011,ULTRACEMCO,1132.75,1132.75,1105.55,1120.75,43252,,
24-10-2011,ULTRACEMCO,1122.1,1155,1122.1,1129.5,147832,,
25-10-2011,ULTRACEMCO,1111.05,1144.5,1111,1134.35,121302,,
26-10-2011,ULTRACEMCO,1140,1140,1128,1133.35,2817,,
28-10-2011,ULTRACEMCO,1138.25,1194.1,1117.7,1164.4,215918,,
31-10-2011,ULTRACEMCO,1166,1173.15,1146,1152.6,150776,,
01-11-2011,ULTRACEMCO,1135.55,1161.95,1135.55,1143.15,72345,,
02-11-2011,ULTRACEMCO,1146,1157.9,1138.5,1144.9,127878,,
03-11-2011,ULTRACEMCO,1150,1152.85,1128.35,1148.05,185881,,
04-11-2011,ULTRACEMCO,1148,1166.8,1141.5,1150.05,114167,,
08-11-2011,ULTRACEMCO,1147.65,1162.5,1147.65,1157.95,152906,,
09-11-2011,ULTRACEMCO,1179.75,1185.05,1159,1164,151749,,
11-11-2011,ULTRACEMCO,1158.6,1207.9,1140.35,1176.4,228013,,
14-11-2011,ULTRACEMCO,1184,1195.75,1170,1172.6,146545,,
15-11-2011,ULTRACEMCO,1170,1174.5,1145.15,1148.55,155971,,
16-11-2011,ULTRACEMCO,1150.05,1161.75,1138,1156.5,181442,,
17-11-2011,ULTRACEMCO,1157.95,1159.45,1141,1147.5,200155,,
18-11-2011,ULTRACEMCO,1148,1148,1127.7,1135.6,123544,,
21-11-2011,ULTRACEMCO,1115.45,1129.75,1105,1109.85,86558,,
22-11-2011,ULTRACEMCO,1129.75,1137.8,1110.1,1129.7,155954,,
23-11-2011,ULTRACEMCO,1111.05,1128.8,1101.1,1108.2,80932,,
24-11-2011,ULTRACEMCO,1100.1,1154.95,1095.55,1122.55,145846,,
25-11-2011,ULTRACEMCO,1114.95,1134.45,1111.3,1118.45,64460,,
28-11-2011,ULTRACEMCO,1153.1,1192.85,1133.15,1169.4,241730,,
29-11-2011,ULTRACEMCO,1175.1,1180.05,1143,1148.35,78547,,
30-11-2011,ULTRACEMCO,1151.95,1168.8,1142.6,1148.7,344701,,
01-12-2011,ULTRACEMCO,1152.45,1174.75,1152.45,1165.2,106972,,
02-12-2011,ULTRACEMCO,1162.5,1182,1160,1176.7,337589,,
05-12-2011,ULTRACEMCO,1176.7,1202.4,1173.1,1189.9,111391,,
07-12-2011,ULTRACEMCO,1189.9,1230,1189.9,1220.3,606339,,
08-12-2011,ULTRACEMCO,1225,1225,1197.4,1217.05,297693,,
09-12-2011,ULTRACEMCO,1214.95,1220.05,1199,1208.15,91662,,
12-12-2011,ULTRACEMCO,1230,1230,1130.2,1148.25,121519,,
13-12-2011,ULTRACEMCO,1130.25,1168.75,1123,1142.6,122023,,
14-12-2011,ULTRACEMCO,1164.9,1167,1141.05,1150.3,167171,,
15-12-2011,ULTRACEMCO,1141.2,1153.85,1133.5,1147.4,201276,,
16-12-2011,ULTRACEMCO,1148.45,1167.65,1126.35,1138.15,89753,,
19-12-2011,ULTRACEMCO,1136,1142.55,1120.05,1131.6,62228,,
20-12-2011,ULTRACEMCO,1148.95,1148.95,1109.95,1120.75,227252,,
21-12-2011,ULTRACEMCO,1120,1134.15,1113.5,1121.7,144200,,
22-12-2011,ULTRACEMCO,1122.55,1170.95,1122.55,1166.9,107009,,
23-12-2011,ULTRACEMCO,1155.65,1191,1155.65,1180.95,145218,,
26-12-2011,ULTRACEMCO,1180,1195,1180,1190.65,151147,,
27-12-2011,ULTRACEMCO,1180,1201.8,1180,1190.8,231161,,
28-12-2011,ULTRACEMCO,1194,1206.55,1168.75,1175.6,65347,,
29-12-2011,ULTRACEMCO,1180,1180,1142.1,1157.65,145752,,
30-12-2011,ULTRACEMCO,1152.05,1180,1152.05,1166.5,44396,,
02-01-2012,ULTRACEMCO,1166.5,1169,1136.05,1154,24412,,
03-01-2012,ULTRACEMCO,1133.2,1189,1133.2,1175.65,122519,,
04-01-2012,ULTRACEMCO,1155.2,1170.95,1131.55,1141.9,68602,,
05-01-2012,ULTRACEMCO,1145,1155.75,1118.2,1150.1,97715,,
06-01-2012,ULTRACEMCO,1140.75,1160,1129.95,1150.6,42809,,
07-01-2012,ULTRACEMCO,1148.5,1153,1140.25,1142.2,977,,
09-01-2012,ULTRACEMCO,1140.05,1157.9,1130,1151.75,28622,,
10-01-2012,ULTRACEMCO,1150,1176.9,1150,1164.95,98735,,
11-01-2012,ULTRACEMCO,1140.3,1176.9,1133.25,1137.75,122747,,
12-01-2012,ULTRACEMCO,1149.45,1150,1124.55,1146.9,110665,,
13-01-2012,ULTRACEMCO,1167.95,1169.9,1137.4,1164.45,366352,,
16-01-2012,ULTRACEMCO,1150,1168,1150,1159.35,80620,,
17-01-2012,ULTRACEMCO,1164,1187,1153.9,1179.7,146565,,
18-01-2012,ULTRACEMCO,1180,1194.3,1150.25,1182.55,126053,,
19-01-2012,ULTRACEMCO,1188,1234.9,1183.55,1199.75,133180,,
20-01-2012,ULTRACEMCO,1197.2,1229,1186,1213.75,126539,,
23-01-2012,ULTRACEMCO,1249,1280,1211.1,1218.45,142198,,
24-01-2012,ULTRACEMCO,1192,1259.3,1192,1217.85,63304,,
25-01-2012,ULTRACEMCO,1219.95,1259,1219.5,1239.7,175000,,
27-01-2012,ULTRACEMCO,1204.2,1258,1201.65,1229.8,125982,,
30-01-2012,ULTRACEMCO,1239,1239,1173,1190.05,183932,,
31-01-2012,ULTRACEMCO,1210,1239.7,1200,1214.75,262531,,
01-02-2012,ULTRACEMCO,1226.4,1247,1212.05,1239.15,195335,,
02-02-2012,ULTRACEMCO,1249.95,1269,1240.05,1263.25,256275,,
03-02-2012,ULTRACEMCO,1263.25,1280,1259.35,1275.8,304381,,
06-02-2012,ULTRACEMCO,1252.8,1383.2,1252.8,1363.75,418569,,
07-02-2012,ULTRACEMCO,1366.55,1399,1337.1,1360.7,258190,,
08-02-2012,ULTRACEMCO,1361.1,1399,1350.25,1387.05,218501,,
09-02-2012,ULTRACEMCO,1380,1410,1365.05,1400.65,322396,,
10-02-2012,ULTRACEMCO,1405.05,1420,1375,1382.85,179067,,
13-02-2012,ULTRACEMCO,1355.55,1400,1355.2,1396.5,90789,,
14-02-2012,ULTRACEMCO,1218,1415,1218,1408.55,135805,,
15-02-2012,ULTRACEMCO,1414.95,1464.35,1410,1439.25,315221,,
16-02-2012,ULTRACEMCO,1439.25,1478,1425.3,1472.3,156126,,
17-02-2012,ULTRACEMCO,1475,1491.9,1465.05,1476.3,247401,,
21-02-2012,ULTRACEMCO,1475,1494.4,1470,1480.4,240228,,
22-02-2012,ULTRACEMCO,1489,1494.7,1476.1,1480.55,234989,,
23-02-2012,ULTRACEMCO,1463.2,1473.85,1417.9,1446,341619,,
24-02-2012,ULTRACEMCO,1435,1439.35,1392.35,1402.4,119477,,
27-02-2012,ULTRACEMCO,1377.4,1410,1377.4,1399.05,180583,,
28-02-2012,ULTRACEMCO,1394.55,1422,1391.5,1404.95,311245,,
29-02-2012,ULTRACEMCO,1414.95,1434.9,1395.1,1406.4,131900,,
01-03-2012,ULTRACEMCO,1403.95,1425,1379,1416.85,75492,,
02-03-2012,ULTRACEMCO,1429.95,1436.7,1412.35,1424.55,91417,,
03-03-2012,ULTRACEMCO,1432.8,1432.8,1395.55,1401.85,3041,,
05-03-2012,ULTRACEMCO,1401.9,1401.9,1379.25,1390.25,54876,,
06-03-2012,ULTRACEMCO,1386.9,1424.2,1375.05,1405.6,94447,,
07-03-2012,ULTRACEMCO,1424.95,1434.85,1377,1422.7,288079,,
09-03-2012,ULTRACEMCO,1450,1484,1420,1472.7,179306,,
12-03-2012,ULTRACEMCO,1484.95,1488.95,1460.5,1476.05,151030,,
13-03-2012,ULTRACEMCO,1484,1505,1466.1,1500.5,222365,,
14-03-2012,ULTRACEMCO,1505,1519.9,1503,1508.2,150619,,
15-03-2012,ULTRACEMCO,1511,1520,1479.75,1483.1,615232,,
16-03-2012,ULTRACEMCO,1480,1499.35,1465,1480.3,184174,,
19-03-2012,ULTRACEMCO,1474.9,1525,1463,1481.9,93727,,
20-03-2012,ULTRACEMCO,1499.9,1525,1455.15,1508.4,290176,,
21-03-2012,ULTRACEMCO,1505,1544.7,1502.1,1529.75,153369,,
22-03-2012,ULTRACEMCO,1535,1544,1477.5,1497.25,207822,,
23-03-2012,ULTRACEMCO,1501,1530.9,1498.1,1515,122159,,
26-03-2012,ULTRACEMCO,1513,1519.9,1479.95,1491,324719,,
27-03-2012,ULTRACEMCO,1502.95,1516,1487.4,1494.6,247067,,
28-03-2012,ULTRACEMCO,1484.1,1492,1466.35,1480.8,201933,,
29-03-2012,ULTRACEMCO,1462.2,1510,1458.3,1495.15,240773,,
30-03-2012,ULTRACEMCO,1468.05,1529,1468.05,1514.55,266656,,
02-04-2012,ULTRACEMCO,1486,1519.1,1486,1495,115429,,
03-04-2012,ULTRACEMCO,1503.65,1533,1500,1512.3,56384,,
04-04-2012,ULTRACEMCO,1512.35,1523.65,1496.75,1514.15,123861,,
